195	air_raid	TARGET took hit in_ SOURCE air_raid	;tb 19 jan 2007
193:193	air_raid	air_raid against	;elh 09 apr 2008
195	air_raid	TARGET under air_raid SOURCE	;tb 26 oct 2006
195	air_raid	air_raid over	;mdc 18 sep 2006
195	air_raid	air_raid on_	;ab 10 jul 2003
---	air_strike	air_strike	;ems 5/5/00
138	air_strike	said air_strike was possibility	;shan 8/25/95
012	air_strike	expect will increase air_strike	
0232	air_strike	request TARGET prepare air_strike	;jon 2/1/96
138	air_strike	said threat air_strike firm	;jon 2/7/96
072	air_strike	said SOURCE air_strike to_ protect	;jon 2/22/96
052	air_strike	said air_strike justified	;jon 2/20/96
012	air_strike	air_strike affect relief	;jon 2/16/96
010	air_strike	hope air_strike not need	;jon 2/19/96
012	air_strike	air_strike not bring end	;jon 2/19/96
013	air_strike	threat air_strike reced	;jon 2/19/96
1384	air_strike	warn against air_strike	;jon 2/12/96
195	air_strike	air_strike knocked_out	
195	air_strike	air_strike on_ hideouts	;tb 17 aug 2006
013	air_strike	remove need air_strike	;jon 2/21/96
013	air_strike	air_strike less likely	;jon\ 2/16/96
138	air_strike	call launch air_strike	;jon 2/1/96
195	air_strike	initiated air_strike	;jon 2/3/96
012	air_strike	said air_strike { backfire | fuel war }	;jon 2/16/96
---	air_strike	{ following | option of_ } air_strike	;jon 2/20/96
012	air_strike	air_strike { pointless | mistake }	;jon 2/22/96
012	air_strike	said air_strike worse	;jon 2/20/96
138	air_strike	{ possible | ready for_ } air_strike	;jon 2/3/96
013	air_strike	air_strike unlikely	;jon\ 2/16/96
151	air_strike	rehears air_strike	;jon 2/19/96
138	air_strike	{ threat | ready | may } air_strike	;jon 2/19/96
195	air_strike	said SOURCE air_strike	;jon 2/22/96
0232	air_strike	ask air_strike	;jon 2/21/96
195	air_strike	air_strike hit	;jap 25 jun 2003
073	airlift	airlift	;ab 16 nov 2005
072	airlift	airlift missile	
073	airlift	TARGET were airlift to_ SOURCE	;oy 15 mar 2006
073	airlift	airlift by_ SOURCE	;ns 28 feb 2002
073	airlift	airlift by_$	;ab 31 dec 2005
---	alert	alert	;oy 08 mar 2006
152	alert	is_ on_ alert following	;elh 02 jun 2008
152	alert	was on_ alert after an_ attempt by_	;elh 19 may 2008
151	alert	alert security over bomb attack	;sls 01 oct 2007
152	alert	on_ alert for_ strike by_	;sls 06 oct 2007
152	alert	troops on alert in_	;oy 08 mar 2006
151	alert	police on_ alert	;oy 16 mar 2006
152	alert	army high alert	;sls 23 feb 2008
---	allay	allay	;bk 23 jun 2007
---	alleg	alleg	;oy 10 mar 2006
112	alleg	alleg creat emergency	;tp 09 jun 2008
1124	alleg	alleg TARGET broke_ ceasefire_	;ab 02 dec 2005
1122	alleg	alleg human rights abuse	;oy 11 mar 2006
1124	alleg	alleg burned village	;oy 10 mar 2006
112	alleg	alleg had links to_	;ab 31 dec 2005
1124	alleg	TARGET alleg genocide of_ SOURCE	;sms 17 dec 2007
112	alleg	alleg TARGET plot to kill	;sls 12 jul 2007
1122	alleg	alleg repression	;ai 05 may 2008
112	alleg	TARGET alleg violat SOURCE	;ab 31 dec 2005
1123	alleg	alleg TARGET killed	;oy 11 mar 2006
112	alleg	alleg	;ab 31 dec 2005
---	allied	allied	;sls 17 mar 2008
062:062	allied	allied with TARGET army	;oy 11 mar 2006
---	allocat	allocat	;ab 02 dec 2005
073	allocat	solidarity with_ TARGET by_ allocat aid	;tb 30 jan 2007
073	allocat	allocat humanitarian aid_	;mj 21 dec 2005
071	allocat	allocat { euros | dollars }	;ab 02 dec 2005
0331	allocat	will allocat { euros | dollars }	;ab 02 dec 2005
---	allow	allow	;jw   11/14/91
0311	allow	will allow pipeline from	;elh 29 may 2008
1241	allow	allow TARGET to_ broadcast would divide	;oy 16 mar 2006
0811	allow	allow return of_ expatriate	;ab 31 dec 2005
014	allow	unclear whether SOURCE would allow	;jap 25 jun 2003
051	allow	said presence allow relief	
0811	allow	allow television reopen	;sls 10 oct 2007
062	allow	allow TARGET use military base	;bk 28 jun 2007
062	allow	is_to_ allow TARGET use bases	;oy 18 mar 2006
080	allow	have allow to_rejoin	;oy 21 jul 2003
080	allow	TARGET being allow to_ enter SOURCE	;ab 02 dec 2005
014	allow	vote_ on_ allow TARGET into_	;oy 18 mar 2006
080	allow	allow TARGET supply weapons	;ms 18 dec 2007
191	allow	not_ allow to_ enter	;mj 02 aug 2006
013	allow	deal_ allow { could | likely } reached	;tb 22 aug 2006
010	allow	indicated may allow	
0811	allow	allow TARGET into_ country	;jap 25 jun 2003
0811	allow	TARGET language been allow SOURCE	;oy 18 mar 2006
0862	allow	agree allow TARGET inspect	;sls 27 sep 2007
060	allow	allow TARGET use airspace	;ab 31 dec 2005
130	allow	will never allow	;oy 11 mar 2006
100	allow	said must allow	
---	allow	allow to_ stand	;maribel 3/8/98
080	allow	allow to_ enter	
080	allow	allow to_visit	;oy 21 jul 2003
080	allow	allow TARGET into town	;ab 16 nov 2005
080	allow	allow { traffic | reopen }	
080	allow	TARGET allow home by_	
081	allow	allow tourist	;lrp 01 sep 2006
120	allow	not_be_allow	;bert 12/27/97
084	allow	TARGET allow home by_ SOURCE	
0311	allow	allow invest	;hux 10/17/97
120	allow	no_ one allow	
086	allow	allow deploy	;ab 16 nov 2005
080	allow	allow plane	
084	allow	allow leave	
080	allow	TARGET allow into SOURCE	;hux 12/26/97
120	allow	not allow	
---	amass	amass	;ab 31 dec 2005
1121	amass	TARGET amass illegal profit	;sls 21 sep 2007
154	amass	amass troops	;ab 31 dec 2005
---	ambush	ambush	
180	ambush	ambush rebels in_	;ab 02 dec 2005
180	ambush	ambush convoy	;hux 2/15/96
180	ambush	ambush of_ TARGET car	;ab 10 jul 2003
180	ambush	TARGET ambush by_ SOURCE	
180	ambush	ambush	;ab 31 dec 2005
---	anchor	anchor	;oy 11 mar 2006
0312	anchor	war ships anchor solidarity	;oy 11 mar 2006
110	angered_by	angered_by	;hux 12/23/97
---	announc	announc	;hux 11/26/97
010	announc	announc bodies from TARGET were found	;elh 29 may 2008
031	announc	announc proposal lift { trade | transport } restriction in_	;ms 17 jan 2008
070	announc	announc compensation from_	;spk 24 mar 2008
090	announc	announc review into allegation	;ms 22 apr 2008
035	announc	will_ announc whether_ TARGET join	;spk 18 apr 2008
035	announc	will_ announc whether TARGET join	;spk 16 apr 2008
074	announc	announc ENTITYSKIP to_ join TARGET in_	;spk 03 apr 2008
181	announc	announc kidnapped	;spk 21 nov 2007
030	announc	announc decision to_ join parliament	;elh 09 may 2008
1411	announc	announc action programme for_ the_ ouster of_	;elh 23 may 2008
1413	announc	announc protest kill of_ TARGET leader	;spk 15 may 2008
054	announc	announc establish diplomatic_relations with_	;ab 02 dec 2005
050	announc	BOTHST announc resumption of_ diplomatic relations	;ab 31 dec 2005
0331	announc	expect announc financial assistance for_	;bnl 09 may 2003
085	announc	announc deal release dollar frozen TARGET asset	;sls 25 mar 2008
032	announc	announc ready_to_renew_diplomatic	;ab 02 dec 2005
133	announc	announc escalate uprising against_	;ab 02 dec 2005
161	announc	announc postponement negotiation	;ab 02 dec 2005
161	announc	announc break diplomatic relation	;ab 31 dec 2005
0833	announc	announc completed language reform	;oy 17 mar 2006
0333	announc	announc would provide scholarship	;sls 26 feb 2008
060	announc	announc deal with TARGET to build station	;ss 27 jun 2007
1041	announc	announc challeng for_ leadership	;tb 17 aug 2006
0333	announc	announc humanitarian assistance	;ab 02 dec 2005
036	announc	announc initiative end_ fighting	;ab 02 dec 2005
---	announc	announc government amid pressure	;oy 18 mar 2006
173	announc	announc it_had_captured suspect	
171	announc	announc settlement expansion in_	;ms 11 mar 2008
0331	announc	announc ^_reconstruction_aid to	;ss 20 jun 2007
138	announc	announc creation of_ armed group	;bert 11/22/97
1621	announc	announc closure of_ TARGET trade office	;lrp 26 jun 2003
060:060	announc	announc contract to_modernize	;ab 31 dec 2005
085	announc	announc eas trade_restriction { against | on_ }	;oy 25 jul 2003
085	announc	announc lift economic sanction	;oy 25 jul 2003
050:050	announc	announc restoration relations	;ab 02 dec 2005
1623	announc	announc withdraw guards relief	;oy 03 mar 2006
141	announc	announc strike protest against	;sls 27 mar 2008
164	announc	announc cancellation meeting	;ab 02 dec 2005
050	announc	announc welcomed offer_ from_	;ab 02 dec 2005
085	announc	announc lift ban on_ trade with	;oy 13 mar 2006
031	announc	announc agreed join coalition	;oy 15 mar 2006
0333	announc	announc emergency assistance	;ab 02 dec 2005
130	announc	announc carry out nuclear test	;mdc 01 dec 2007
087	announc	announc withdraw troops from_	;sks 18 mar 2008
138	announc	announc measures_to_combat	;hux 11/26/97
090	announc	announc government_enquiry	;oy 21 jul 2003
073	announc	announc plans to_ send relief	;ab 31 dec 2005
050	announc	announc resum diplomatic tie	;ab 31 dec 2005
---	announc	should not announc date entry	;oy 18 mar 2006
020	announc	announc package of_ proposal	;oy 09 oct 2006
0841	announc	announc release of_ TARGET arrested	;sls 05 oct 2007
071	announc	announc has given TARGET dollars aid	;mdc 01 dec 2007
010	announc	will announc in_ the next days	;elh 01 apr 2008
151	announc	announc law_ expand police_	;tb 15 may 2006
087	announc	announc end_ of_ air_ strike	;lrp 07 sep 2006
160	announc	announc suspension flights	;mj 24 oct 2006
125	announc	announc boycott conference	;ab 16 nov 2005
192	announc	announc capture stronghold	;ab 31 dec 2005
080	announc	announc abandoning attempt	;oy 14 mar 2006
081	announc	announc eas restriction on_	;sls 03 mar 2008
138	announc	announc air_raid under way	;ss 02 jul 2007
0356	announc	announc full troop pullout	;lrp 14 nov 2005
0333	announc	announc humanitarian aid_	;oy 07 jan 2007
120	announc	announc refused condition	;jap 25 jun 2003
133	announc	announc escalate uprising	;ab 31 dec 2005
036	announc	announc would_travel_to_	
0331	announc	announc dollar assistance	;oy 21 jul 2003
033	announc	announc emergency package	;ab 02 dec 2005
031	announc	announc resume flights to_	;sls 16 nov 2007
161	announc	announc reduc diplomatic	;oy 21 jul 2003
130	announc	announc measures against	;mj 17 apr 2006
081	announc	announc lift restriction	;jap 25 jun 2003
120	announc	announc reject appeal of_	;hux 3/20/98
036	announc	announc would_travel_to	;oy 21 jul 2003
072	announc	announc military support	;sms 17 dec 2007
071	announc	announc relief_package	
138	announc	announc possible attack	; pas 98.3.2
125	announc	announc not_ attend meet	;ab 16 nov 2005
161	announc	announc closing embassy	;ab 02 dec 2005
072	announc	announc sending troops_	;ab 02 dec 2005
050:050	announc	announc struck deal with	;sls 25 mar 2008
033	announc	announc aid package to_	;ats 11 dec 2001
138	announc	announc plans to_ fight	
085	announc	announc lift sanctions	
120	announc	announc will not rejoin	;ems 6/7/00
090	announc	announc investigation	;hux 3/14/98
131	announc	announc tough measures	;hux 12/7/95
111	announc	announc consider TARGET enemy	;jap 25 jun 2003
0831	announc	announc hold_ election	;ab 02 dec 2005
071	announc	announc cancel debt of_	;ab 31 dec 2005
---	announc	announc his government	;oy 18 mar 2006
160	announc	announc restrictions	; pas 98.2.26
163	announc	announc ban import of_	;jap 25 jun 2003
0871	announc	announc war with_ TARGET over	;oy 25 jul 2003
162	announc	announc prohibit aid_	;ab 16 nov 2005
073	announc	announc grant_ relief	;ab 02 dec 2005
138	announc	announc end ceasefire	;ab 31 dec 2005
036	announc	announc plans to_ tour	;ab 31 dec 2005
1722	announc	announc dissolv party	;oy 14 mar 2006
100	announc	announc amid SOURCE pressure	;oy 18 mar 2006
130	announc	announc aim overthrow	;sls 02 oct 2007
0331	announc	announc economic aid	;jap 25 jun 2003
138	announc	announc ending truce	;jap 25 jun 2003
036	announc	announc will_attend	
085	announc	announc lift embargo	;oy 25 jul 2003
0331	announc	announc { dollars | euros } debt_relief	;ab 02 dec 2005
0332	announc	announc send_ troops	;ab 02 dec 2005
130	announc	announc retaliation	;oy 04 mar 2006
163	announc	announc collaps talk	;lrp 29 jun 2005
0331	announc	announc dollars aid_	;tb 17 nov 2006
062:062	announc	announc sale TARGET missile	;sls 27 sep 2007
0831	announc	announc resignation	;sls 31 mar 2008
0871	announc	announc { ceasefire | cease-fire | cease_fire }	;ab 31 dec 2005
172	announc	announc sealing off	
036	announc	announc would visit	;bnl 22 jan 2002
080	announc	announc will comply	;oy 21 jul 2003
090	announc	announc investigat	;ab 02 dec 2005
033	announc	announc plans loans	;mj 18 apr 2006
010	announc	announc new_powers	;tb 15 may 2006
0333	announc	announc give homes	
0333	announc	announc food suppl	;ems 6/6/00
138	announc	announc offensive	;hux 12/21/97
0871	announc	announc ceasefire	;hux 2/8/96
036	announc	announc would meet	;jap 25 jun 2003
032	announc	announc would back	;oy 25 jul 2003
030	announc	announc would sign	;oy 25 jul 2003
163	announc	announc sanctions	;ab 02 dec 2005
010	announc	announc visit_ by_	;ab 02 dec 2005
010	announc	announc approach_	;ab 02 dec 2005
173	announc	announc arrest of_	;sls 25 nov 2007
0331	announc	announc give cash	
0332	announc	announc send arms	
0874	announc	announc withdraw	;hux 1/7/98
033	announc	announc aid_ for_	;oy 25 jul 2003
036	announc	announc visit to_+	;oy 25 jul 2003
010	announc	announc visit by_	;ab 02 dec 2005
020	announc	announc proposal	;oy 09 oct 2006
010	announc	announc initiati	;bk 09 jul 2007
012	announc	announc concern	
120	announc	announc not join	;ems 6/7/00
173	announc	announc arrest	;hux 1/4/98
0841	announc	announc pardon	
030	announc	announc agree	;ab 02 dec 2005
071	announc	announc loans	;ems 5/30/00
036	announc	announc visit	;jap 25 jun 2003
0871	announc	announc truce	;sls 02 mar 2008
032:032	announc	BOTHST announc plan	;oy 25 jul 2003
036:036	announc	announc meet	
033	announc	announc aid	;jap 25 jun 2003
083	announc	announc { restructur | reform }	;hux 3/20/98
---	annull	annull	;sls 01 mar 2008
081	annull	court annull decision	;sls 01 mar 2008
055	apologise	apologise	;shan   8/5/93
016	apologise	nothing_to_apologise_for_	;oy 25 jul 2003
055	apologize	apologize	;shan   8/5/93
016	apologize	nothing_to_apologize_for_	;oy 25 jul 2003
111	appalled	appalled	;jap 25 jun 2003
111	appalled	appalled by_ kidnapping of_ ENTITYSKIP in	;sms 17 dec 2007
---	appeal	appeal	;jw   11/14/91
0841	appeal	appeal acquittal of_	;spk 25 oct 2007
024	appeal	appeal for_ TARGET for_ political_ reform	;spk 18 dec 2007
0356	appeal	appeal to_ TARGET to_ call truce	;spk 18 apr 2008
0231	appeal	appeal for_ dollar help	;spk 03 apr 2008
020	appeal	appeal from SOURCE for_	;ms 02 may 2008
025	appeal	appeal to_ TARGET to_ resist	;spk 18 dec 2007
020	appeal	appeal by SOURCE for_	;ms 26 jan 2008
0234	appeal	appeal to_ the_ government	;elh 28 may 2008
025	appeal	appeal to_ TARGET for_ tak	;spk 07 may 2008
0213	appeal	appeal to_ TARGET to_ examine allegation	;oy 08 mar 2006
0214	appeal	appeal information on ENTITYSKIP missing in	;ss 24 jun 2007
0256	appeal	appeal from_ SOURCE for_ respite from_	;mdc 20 jan 2007
0253	appeal	appeal for_ release of_ hostage	;rlm 28 feb 2002
026	appeal	appeal to_ TARGET to_begin dialogue	;oy 25 jul 2003
053	appeal	appeal forgiveness against	;ab 02 dec 2005
0256	appeal	appeal to_ hand over weapons	;oy 25 jul 2003
0213	appeal	appeal TARGET for_ prosecution of_	;ab 31 dec 2005
0232	appeal	appeal for_ reinforcements	;sls 18 nov 2007
0214	appeal	appeal to_ TARGET to_ investigate	;jap 25 jun 2003
0234	appeal	appeal to_ TARGET to_ deploy force	;jap 25 jun 2003
022	appeal	appeal for_ rapprochement	;ns 10 jan 2002
026	appeal	appeal to_begin_dialogue	;oy 25 jul 2003
023	appeal	appeal for_ food_and_cash	;ab 02 dec 2005
026	appeal	appeal to_ TARGET return to_ talk	;lrp 08 dec 2003
0256	appeal	appeal for_ end_ violence	;mj 31 oct 2006
0256	appeal	appeal for_ end_ conflict	;mj 23 feb 2007
026	appeal	appeal to_ return to_ talk	;ab 16 nov 2005
0234	appeal	appeal TARGET help stop fighting	;ab 31 dec 2005
0212	appeal	appeal to_ stop warplanes	;sms 03 dec 2007
055	appeal	appeal for_forgiveness	
0256	appeal	appeal to_ TARGET to_ ceasefire	;bnl 10 apr 2003
110	appeal	appeal for_ pressure on_	;ab 10 jul 2003
027	appeal	appeal to_ TARGET find solution	;sls 03 mar 2008
0234	appeal	appeal for_ protection	;ab 10 jul 2003
053	appeal	appeal to_ ENTITYSKIP rally behind	;ab 31 dec 2005
022	appeal	appeal to_ TARGET to_ abolish	;oy 25 jul 2003
027	appeal	appeal for_ agreement	;ab 16 nov 2005
0256	appeal	appeal for_ ceasefire	;ab 02 dec 2005
0234	appeal	appeal for_ TARGET presence	;ab 16 nov 2005
023	appeal	appeal for_ airlifts	;ab 02 dec 2005
026	appeal	appeal for_ dialogue	;ab 31 dec 2005
115	appeal	appeal legal against	;oy 14 mar 2006
0256	appeal	appeal end hostilit	;tb 26 oct 2006
022	appeal	appeal to_ TARGET to_ adopt	;oy 25 jul 2003
1043	appeal	appeal by_ SOURCE sentence	;oy 25 jul 2003
026	appeal	appeal negotiating	;ab 02 dec 2005
0231	appeal	appeal for_ dollars	;ab 02 dec 2005
0231	appeal	appeal for_ million	;ab 02 dec 2005
020	appeal	TARGET hear appeal against SOURCE	;ab 31 dec 2005
026	appeal	appeal to_ join talk	;ab 31 dec 2005
025	appeal	appeal for clemency	;oy 16 mar 2006
0253	appeal	appeal for_ release	;sls 13 mar 2008
027	appeal	appeal for_ peace_	;ab 02 dec 2005
022	appeal	appeal to_ support	;ab 31 dec 2005
0231	appeal	will appeal in_ aid	;ab 31 dec 2005
0256	appeal	appeal ceasefire	;mj 31 oct 2006
0231	appeal	appeal for_ money	;ab 31 dec 2005
021	appeal	appeal to_ TARGET voters	;oy 17 mar 2006
025	appeal	appeal sentence	;hux 3/19/98
020	appeal	renew appeal to_	;lrp 17 jun 2003
0233	appeal	appeal help feed	;ab 31 dec 2005
0254	appeal	appeal lift ban_	;ab 31 dec 2005
0233	appeal	appeal for_ food	;ab 31 dec 2005
0233	appeal	refugees appeal	;ab 31 dec 2005
020	appeal	TARGET hear appeal from SOURCE	;ab 31 dec 2005
0231	appeal	appeal for_ fund	;ab 31 dec 2005
023	appeal	appeal for help	;oy 07 jan 2007
023	appeal	appeal { to_ | for_ } help	;oy 25 jul 2003
023	appeal	appeal for_ aid	;ab 31 dec 2005
050	appeal	show appeal of_	;ab 31 dec 2005
120	appeal	reject appeal	;hux 12/13/95
---	appeal	appeal court	
020	appeal	appeal for_	
020	appeal	appeal by_ SOURCE	;hux 10/10/97
020	appeal	appeal to_	;oy 21 jul 2003
---	appear	appear	;oy 04 feb 2002
037	appear	appear closing accord with_	;spk 13 nov 2007
190	appear	appear behind bomb in_	;spk 15 apr 2008
173	appear	TARGET appear before court on_ charges	;jap 08 feb 2002
173	appear	TARGET appear before court corruption	;oy 27 aug 2006
173	appear	TARGET appear before_ SOURCE after arrest	;tb 21 oct 2006
173	appear	TARGET appear at hearing charges SOURCE	;jap 08 feb 2002
173	appear	TARGET appear in_ court charges SOURCE	;jap 08 feb 2002
050	appear	appear in_ favor of_ TARGET plan	;oy 18 mar 2006
190	appear	appear to_ have trapped	;ab 31 dec 2005
173	appear	TARGET appear before court in_ SOURCE	;oy 11 mar 2006
173	appear	TARGET appear to_ face charge	;ab 16 nov 2005
110:110	appear	BOTHST appear to_be_at_odds	;sls 06 oct 2007
173	appear	TARGET appear before SOURCE court	;oy 07 mar 2006
---	appl	appl	;shan   7/15/93
1322	appl	appl to_ court for ban_ on_ party	;oy 15 mar 2006
020	appl	appl for_ registration	;hux 3/15/98
026	appl	appl for_ visa to_	;oy 15 mar 2006
021	appl	appl to_recover	
0233	appl	appl for asylum	;oy 09 mar 2006
163	appl	appl sanction	;jon 5/8/95
0233	appl	refugees appl	;ab 31 dec 2005
021	appl	appl { rejoin | join }	;ab 31 dec 2005
051	applaud	applaud	;shan   8/5/93
051	applaud	applaud transfer of_ ENTITYSKIP to_	;ab 16 nov 2005
110	applaud	applaud capture of_	;oy 15 mar 2006
0874	applaud	TARGET applaud SOURCE withdrawal	;tb 15 may 2006
---	appoint	appoint	;ab 31 dec 2005
